"","Genus","Species","Abbrev","Infraspecific","ID","Plant.Name.Index","TPL_version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific","Authority","New.ID","Typo","WFormat"
"677","Leea","guineensis",NA,"","tro-34000178",TRUE,"1.1","Accepted","Vitaceae","Leea","","guineensis","","G. Don","tro-34000178",FALSE,FALSE
"678","Rytigynia","umbellulata",NA,"","kew-180996",TRUE,"1.1","Accepted","Rubiaceae","Rytigynia","","umbellulata","","(Hiern) Robyns","kew-180996",FALSE,FALSE
"679","Antidesma","venosum",NA,"","kew-12367",TRUE,"1.1","Accepted","Phyllanthaceae","Antidesma","","venosum","","E.Mey. ex Tul.","kew-12367",FALSE,FALSE
"680","Bridelia","micrantha",NA,"","kew-24564",TRUE,"1.1","Accepted","Phyllanthaceae","Bridelia","","micrantha","","(Hochst.) Baill.","kew-24564",FALSE,FALSE
"681","Celtis","africana",NA,"","kew-2708140",TRUE,"1.1","Accepted","Cannabaceae","Celtis","","africana","","Burm.f.","kew-2708140",FALSE,FALSE
"682","Clerodendrum","glabrum",NA,"","kew-42630",TRUE,"1.1","Synonym","Lamiaceae","Volkameria","","glabra","","(E.Mey.) Mabb. & Y.W.Yuan","kew-461983",FALSE,FALSE
"683","Croton","sylvaticus",NA,"","kew-51313",TRUE,"1.1","Accepted","Euphorbiaceae","Croton","","sylvaticus","","Hochst.","kew-51313",FALSE,FALSE
"684","Harpephyllum","caffrum",NA,"","tro-1300360",TRUE,"1.1","Accepted","Anacardiaceae","Harpephyllum","","caffrum","","Bernh.","tro-1300360",FALSE,FALSE
"685","Phoenix","reclinata",NA,"","kew-152699",TRUE,"1.1","Accepted","Arecaceae","Phoenix","","reclinata","","Jacq.","kew-152699",FALSE,FALSE
"686","Protorhus","longifolia",NA,"","tro-1300382",TRUE,"1.1","Accepted","Anacardiaceae","Protorhus","","longifolia","","(Bernh.) Engl.","tro-1300382",FALSE,FALSE
"687","Rapanea","melanophloeos",NA,"","kew-2425098",TRUE,"1.1","Accepted","Primulaceae","Rapanea","","melanophloeos","","(L.) Mez","kew-2425098",FALSE,FALSE
"688","Schinus","terebinthifolius",NA,"","",FALSE,"1.1","","","Schinus","","terebinthifolius","","","",FALSE,FALSE
"689","Serasia","rehmanniana",NA,"","",FALSE,"1.1","","","Serasia","","rehmanniana","","","",FALSE,FALSE
"690","Searsia","chirindensis",NA,"","kew-2608594",TRUE,"1.1","Unresolved","Anacardiaceae","Searsia","","chirindensis","","(Baker f.) Moffett","kew-2608594",FALSE,FALSE
"691","Shirakiopsis","elliptica",NA,"","kew-190977",TRUE,"1.1","Accepted","Euphorbiaceae","Shirakiopsis","","elliptica","","(Hochst.) Esser","kew-190977",FALSE,FALSE
"692","Syzgium","cordatum",NA,"","",FALSE,"1.1","","","Syzgium","","cordatum","","","",FALSE,FALSE
"693","Syzygium","paniculata",NA,"","kew-200058",TRUE,"1.1","Accepted","Myrtaceae","Syzygium","","paniculatum","","Gaertn.","kew-200058",TRUE,FALSE
"694","Trema","orientalis",NA,"","kew-2518675",TRUE,"1.1","Accepted","Cannabaceae","Trema","","orientalis","","(L.) Blume","kew-2518675",FALSE,FALSE
"695","Morus","nigra",NA,"","kew-2501426",TRUE,"1.1","Accepted","Moraceae","Morus","","nigra","","L.","kew-2501426",FALSE,FALSE
"696","Psidium","guajava",NA,"","kew-166741",TRUE,"1.1","Accepted","Myrtaceae","Psidium","","guajava","","L.","kew-166741",FALSE,FALSE
"697","Piper","amalago",NA,"","kew-2559492",TRUE,"1.1","Accepted","Piperaceae","Piper","","amalago","","L.","kew-2559492",FALSE,FALSE
"698","Passiflora","edulis",NA,"sims","kew-2559735",TRUE,"1.1","Accepted","Passifloraceae","Passiflora","","edulis","","Sims","kew-2559735",FALSE,FALSE
"699","Cecropia","pachystachya",NA,"trecul","kew-2707092",TRUE,"1.1","Accepted","Urticaceae","Cecropia","","pachystachya","","Trécul","kew-2707092",FALSE,FALSE
"700","Solanum","mauritianum",NA,"","tro-29600120",TRUE,"1.1","Accepted","Solanaceae","Solanum","","mauritianum","","Scop.","tro-29600120",FALSE,FALSE
"701","Cinnamomum","camphora",NA,"","kew-2721183",TRUE,"1.1","Accepted","Lauraceae","Cinnamomum","","camphora","","(L.) J.Presl","kew-2721183",FALSE,FALSE
"702","Psidium","guajava",NA,"","kew-166741",TRUE,"1.1","Accepted","Myrtaceae","Psidium","","guajava","","L.","kew-166741",FALSE,FALSE
"703","Morus","alba",NA,"","kew-2501381",TRUE,"1.1","Accepted","Moraceae","Morus","","alba","","L.","kew-2501381",FALSE,FALSE
"704","Lycium","intricatum",NA,"","kew-2496762",TRUE,"1.1","Accepted","Solanaceae","Lycium","","intricatum","","Boiss.","kew-2496762",FALSE,FALSE
"705","Solanum","granuloso",NA,"leprosum","",FALSE,"1.1","","","Solanum","","granuloso","leprosum","","",FALSE,FALSE
"706","Withania","frutescens",NA,"","kew-2465643",TRUE,"1.1","Accepted","Solanaceae","Withania","","frutescens","","(L.) Pauquy","kew-2465643",FALSE,FALSE
"707","Daphne","rodriguezii",NA,"","kew-2757219",TRUE,"1.1","Accepted","Thymelaeaceae","Daphne","","rodriguezii","","Texidor","kew-2757219",FALSE,FALSE
"708","rubus","ulmifolius",NA,"","rjp-12",TRUE,"1.1","Accepted","Rosaceae","Rubus","","ulmifolius","","Schott","rjp-12",FALSE,FALSE
"709","ficus","sp.",NA,"","",FALSE,"1.1","","","ficus","","sp.","","","",FALSE,FALSE
"710","olea","europaea",NA,"","kew-355112",TRUE,"1.1","Accepted","Oleaceae","Olea","","europaea","","L.","kew-355112",FALSE,FALSE
"711","pyrus","sp.",NA,"","",FALSE,"1.1","","","pyrus","","sp.","","","",FALSE,FALSE
"712","Arbutus","unedo",NA,"","kew-2646748",TRUE,"1.1","Accepted","Ericaceae","Arbutus","","unedo","","L.","kew-2646748",FALSE,FALSE
"713","vitis","sp.",NA,"","",FALSE,"1.1","","","vitis","","sp.","","","",FALSE,FALSE
"714","Withania","frutescens",NA,"","kew-2465643",TRUE,"1.1","Accepted","Solanaceae","Withania","","frutescens","","(L.) Pauquy","kew-2465643",FALSE,FALSE
"715","Prunus","ilicifolia",NA,"","rjp-5902",TRUE,"1.1","Accepted","Rosaceae","Prunus","","ilicifolia","","(Nutt. ex Hook. & Arn.) D.Dietr.","rjp-5902",FALSE,FALSE
"716","Chamaerops","humilis",NA,"","kew-37792",TRUE,"1.1","Accepted","Arecaceae","Chamaerops","","humilis","","L.","kew-37792",FALSE,FALSE
"717","Ampelocera","hottlei",NA,"","kew-2634290",TRUE,"1.1","Accepted","Ulmaceae","Ampelocera","","hottlei","","(Standl.) Standl.","kew-2634290",FALSE,FALSE
"718","Diospyros","egrettarum",NA,"","kew-2769651",TRUE,"1.1","Accepted","Ebenaceae","Diospyros","","egrettarum","","I.Richardson","kew-2769651",FALSE,FALSE
"719","Myrsine","umbellata",NA,"","tro-22001263",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","umbellata","","Mart.","tro-22001263",FALSE,FALSE
"720","Myrsine","lancifolia",NA,"","tro-50243182",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","lancifolia","","Mart.","tro-50243182",FALSE,FALSE
"721","Crataegus","monogyna",NA,"","rjp-49",TRUE,"1.1","Accepted","Rosaceae","Crataegus","","monogyna","","Jacq.","rjp-49",FALSE,FALSE
"722","Ephedra","fragilis",NA,"","kew-332930",TRUE,"1.1","Accepted","Ephedraceae","Ephedra","","fragilis","","Desf.","kew-332930",FALSE,FALSE
"723","Juniperus","phoenicea",NA,"","kew-2332707",TRUE,"1.1","Accepted","Cupressaceae","Juniperus","","phoenicea","","L.","kew-2332707",FALSE,FALSE
"724","Osyris","alba",NA,"","kew-2396411",TRUE,"1.1","Accepted","Santalaceae","Osyris","","alba","","L.","kew-2396411",FALSE,FALSE
"725","Pistacia","lentiscus",NA,"","kew-2407564",TRUE,"1.1","Accepted","Anacardiaceae","Pistacia","","lentiscus","","L.","kew-2407564",FALSE,FALSE
"726","Rhamnus","alaternus",NA,"","kew-2525844",TRUE,"1.1","Accepted","Rhamnaceae","Rhamnus","","alaternus","","L.","kew-2525844",FALSE,FALSE
"727","Rhamnus","ludovici-salvatoris",NA,"","kew-2523130",TRUE,"1.1","Accepted","Rhamnaceae","Rhamnus","","ludovici-salvatoris","","Chodat","kew-2523130",FALSE,FALSE
"728","Rubus","ulmifolius",NA,"","rjp-12",TRUE,"1.1","Accepted","Rosaceae","Rubus","","ulmifolius","","Schott","rjp-12",FALSE,FALSE
"729","Rubia","peregrina",NA,"","kew-180363",TRUE,"1.1","Accepted","Rubiaceae","Rubia","","peregrina","","L.","kew-180363",FALSE,FALSE
"730","Solanum","luteum",NA,"","tro-29602606",TRUE,"1.1","Accepted","Solanaceae","Solanum","","luteum","","Mill.","tro-29602606",FALSE,FALSE
"731","Solanum","nigrum",NA,"","tro-29600125",TRUE,"1.1","Synonym","Solanaceae","Solanum","","americanum","","Mill.","tro-29600095",FALSE,FALSE
"732","Smilax","aspera",NA,"","kew-288512",TRUE,"1.1","Accepted","Smilacaceae","Smilax","","aspera","","L.","kew-288512",FALSE,FALSE
"733","Phillyrea","angustifoli",NA,"","kew-355819",TRUE,"1.1","Accepted","Oleaceae","Phillyrea","","angustifolia","","L.","kew-355819",TRUE,FALSE
"734","Myrtus","communis",NA,"","kew-132410",TRUE,"1.1","Accepted","Myrtaceae","Myrtus","","communis","","L.","kew-132410",FALSE,FALSE
"735","Opuntia","dilenii",NA,"","",FALSE,"1.1","","","Opuntia","","dilenii","","","",FALSE,FALSE
"736","Opuntia","maxima",NA,"","kew-2391633",TRUE,"1.1","Accepted","Cactaceae","Opuntia","","maxima","","Mill.","kew-2391633",FALSE,FALSE
"737","Opuntia","stricta",NA,"","kew-2391898",TRUE,"1.1","Accepted","Cactaceae","Opuntia","","stricta","","(Haw.) Haw.","kew-2391898",FALSE,FALSE
"738","Lycopersicon","esculentum",NA,"","tro-29602513",TRUE,"1.1","Accepted","Solanaceae","Lycopersicon","","esculentum","","Mill.","tro-29602513",FALSE,FALSE
"739","Azara","dentata",NA,"","kew-4667321",TRUE,"1.1","Accepted","Salicaceae","Azara","","dentata","","Ruiz & Pav.","kew-4667321",FALSE,FALSE
"740","Schinus","polygamus",NA,"","",FALSE,"1.1","","","Schinus","","polygamus","","","",FALSE,FALSE
"741","Schinus","molle",NA,"","kew-2480199",TRUE,"1.1","Accepted","Anacardiaceae","Schinus","","molle","","L.","kew-2480199",FALSE,FALSE
"742","Cestrum","parqui",NA,"","kew-2713698",TRUE,"1.1","Accepted","Solanaceae","Cestrum","","parqui","","(Lam.) L'Hér.","kew-2713698",FALSE,FALSE
"743","Maytenus","boaria",NA,"","kew-2370101",TRUE,"1.1","Accepted","Celastraceae","Maytenus","","boaria","","Molina","kew-2370101",FALSE,FALSE
"744","Crataegus","monogyna",NA,"","rjp-49",TRUE,"1.1","Accepted","Rosaceae","Crataegus","","monogyna","","Jacq.","rjp-49",FALSE,FALSE
"745","Myrtus","communis",NA,"","kew-132410",TRUE,"1.1","Accepted","Myrtaceae","Myrtus","","communis","","L.","kew-132410",FALSE,FALSE
"746","Pistacia","lentiscus",NA,"","kew-2407564",TRUE,"1.1","Accepted","Anacardiaceae","Pistacia","","lentiscus","","L.","kew-2407564",FALSE,FALSE
"747","Melia","azedarach",NA,"","kew-2505106",TRUE,"1.1","Accepted","Meliaceae","Melia","","azedarach","","L.","kew-2505106",FALSE,FALSE
"748","Psidium","galapageium",NA,"","",FALSE,"1.1","","","Psidium","","galapageium","","","",FALSE,FALSE
"749","Opuntia","echios",NA,"","tro-5107347",TRUE,"1.1","Accepted","Cactaceae","Opuntia","","echios","","Howell","tro-5107347",FALSE,FALSE
"750","Hippomane","mancinella",NA,"","kew-99370",TRUE,"1.1","Accepted","Euphorbiaceae","Hippomane","","mancinella","","L.","kew-99370",FALSE,FALSE
"751","Psidium","guajava",NA,"","kew-166741",TRUE,"1.1","Accepted","Myrtaceae","Psidium","","guajava","","L.","kew-166741",FALSE,FALSE
"752","Passiflora","edulis",NA,"","kew-2559735",TRUE,"1.1","Accepted","Passifloraceae","Passiflora","","edulis","","Sims","kew-2559735",FALSE,FALSE
"753","Solanum","nigrum",NA,"","tro-29600125",TRUE,"1.1","Synonym","Solanaceae","Solanum","","americanum","","Mill.","tro-29600095",FALSE,FALSE
"754","Ficus","sur",NA,"","kew-2812498",TRUE,"1.1","Accepted","Moraceae","Ficus","","sur","","Forssk.","kew-2812498",FALSE,FALSE
"755","Cornus","racemosa",NA,"","kew-47487",TRUE,"1.1","Accepted","Cornaceae","Cornus","","racemosa","","Lam.","kew-47487",FALSE,FALSE
"756","Cornus","sericea",NA,"","kew-47505",TRUE,"1.1","Accepted","Cornaceae","Cornus","","sericea","","L.","kew-47505",FALSE,FALSE
"757","Lonicera","tatarica",NA,"","kew-2340703",TRUE,"1.1","Accepted","Caprifoliaceae","Lonicera","","tatarica","","L.","kew-2340703",FALSE,FALSE
"758","Morus","alba",NA,"","kew-2501381",TRUE,"1.1","Accepted","Moraceae","Morus","","alba","","L.","kew-2501381",FALSE,FALSE
"759","Prunus","serotina",NA,"","rjp-256",TRUE,"1.1","Accepted","Rosaceae","Prunus","","serotina","","Ehrh.","rjp-256",FALSE,FALSE
"760","Prunus","virginiana",NA,"","rjp-72",TRUE,"1.1","Accepted","Rosaceae","Prunus","","virginiana","","L.","rjp-72",FALSE,FALSE
"761","Rhus","glabra",NA,"","tro-1300002",TRUE,"1.1","Accepted","Anacardiaceae","Rhus","","glabra","","L.","tro-1300002",FALSE,FALSE
"762","Ribes","missouriense",NA,"","tro-29100524",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","missouriense","","Nutt.","tro-29100524",FALSE,FALSE
"763","Rosa","sp.",NA,"","",FALSE,"1.1","","","Rosa","","sp.","","","",FALSE,FALSE
"764","Rubus","sp.",NA,"","",FALSE,"1.1","","","Rubus","","sp.","","","",FALSE,FALSE
"765","Rubus","occidentalis",NA,"","rjp-102",TRUE,"1.1","Accepted","Rosaceae","Rubus","","occidentalis","","L.","rjp-102",FALSE,FALSE
"766","Sambucus","canadensis",NA,"","kew-2486578",TRUE,"1.1","Accepted","Adoxaceae","Sambucus","","canadensis","","L.","kew-2486578",FALSE,FALSE
"767","Toxicodendron","radicans",NA,"","tro-1300004",TRUE,"1.1","Accepted","Anacardiaceae","Toxicodendron","","radicans","","(L.) Kuntze","tro-1300004",FALSE,FALSE
"768","Toxicodendron","vernix",NA,"","tro-1300275",TRUE,"1.1","Accepted","Anacardiaceae","Toxicodendron","","vernix","","(L.) Kuntze","tro-1300275",FALSE,FALSE
"769","Vitis","riparia",NA,"","kew-2457043",TRUE,"1.1","Synonym","Vitaceae","Vitis","","vulpina","","L.","kew-2457167",FALSE,FALSE
"770","Aralia","nudicaulis",NA,"","kew-14176",TRUE,"1.1","Accepted","Araliaceae","Aralia","","nudicaulis","","L.","kew-14176",FALSE,FALSE
"771","Rubus","idaeus",NA,"","rjp-310",TRUE,"1.1","Accepted","Rosaceae","Rubus","","idaeus","","L.","rjp-310",FALSE,FALSE
"772","Vaccinium","sp.",NA,"","",FALSE,"1.1","","","Vaccinium","","sp.","","","",FALSE,FALSE
"773","Juniperus","virginiana",NA,"","kew-2331595",TRUE,"1.1","Accepted","Cupressaceae","Juniperus","","virginiana","","L.","kew-2331595",FALSE,FALSE
"774","Oenocarpus","bataua",NA,"","kew-138049",TRUE,"1.1","Accepted","Arecaceae","Oenocarpus","","bataua","","Mart.","kew-138049",FALSE,FALSE
"775","Vir","oladixonii",NA,"","",FALSE,"1.1","","","Vir","","oladixonii","","","",FALSE,FALSE
"776","Ficus","crassiuscula",NA,"","kew-2810081",TRUE,"1.1","Accepted","Moraceae","Ficus","","crassiuscula","","Warb. ex Standl.","kew-2810081",FALSE,FALSE
"777","Shepherdia","canadensis",NA,"","kew-2592736",TRUE,"1.1","Accepted","Elaeagnaceae","Shepherdia","","canadensis","","(L.) Nutt.","kew-2592736",FALSE,FALSE
"778","Amelanchier","alnifolia",NA,"","rjp-4731",TRUE,"1.1","Accepted","Rosaceae","Amelanchier","","alnifolia","","(Nutt.) Nutt. ex M.Roem.","rjp-4731",FALSE,FALSE
"779","Vaccinium","sp.",NA,"","",FALSE,"1.1","","","Vaccinium","","sp.","","","",FALSE,FALSE
"780","Psittacanthus","schiedeanus",NA,"","kew-2536410",TRUE,"1.1","Accepted","Loranthaceae","Psittacanthus","","schiedeanus","","(Schltdl. & Cham.) G.Don","kew-2536410",FALSE,FALSE
"781","Cryptocarya","sp.",NA,"","",FALSE,"1.1","","","Cryptocarya","","sp.","","","",FALSE,FALSE
"782","Eugenia","cloiselii",NA,"","kew-74796",TRUE,"1.1","Accepted","Myrtaceae","Eugenia","","cloiselii","","H.Perrier","kew-74796",FALSE,FALSE
"783","Gaertnera","sp.",NA,"","",FALSE,"1.1","","","Gaertnera","","sp.","","","",FALSE,FALSE
"784","Garcinia","verrucosa",NA,"","kew-2817236",TRUE,"1.1","Accepted","Clusiaceae","Garcinia","","verrucosa","","Jum. & H.Perrier","kew-2817236",FALSE,FALSE
"785","Machpersonia","madagascaraiensis",NA,"","",FALSE,"1.1","","","Machpersonia","","madagascaraiensis","","","",FALSE,FALSE
"786","Noronhia","grandifolia",NA,"","kew-351626",TRUE,"1.1","Accepted","Oleaceae","Noronhia","","grandifolia","","H.Perrier","kew-351626",FALSE,FALSE
"787","Potameia","sp.",NA,"","",FALSE,"1.1","","","Potameia","","sp.","","","",FALSE,FALSE
"788","Sideroxylon","sp.",NA,"","",FALSE,"1.1","","","Sideroxylon","","sp.","","","",FALSE,FALSE
"789","Uapaca","silvestris",NA,"","kew-209664",TRUE,"1.1","Synonym","Phyllanthaceae","Uapaca","","littoralis","","Denis","kew-209616",FALSE,FALSE
"790","Celtis","australis",NA,"","kew-2708167",TRUE,"1.1","Accepted","Cannabaceae","Celtis","","australis","","L.","kew-2708167",FALSE,FALSE
"791","Strychnos","madagascariensis",NA,"","kew-2598341",TRUE,"1.1","Accepted","Loganiaceae","Strychnos","","madagascariensis","","Poir.","kew-2598341",FALSE,FALSE
"792","Vitex","beraviensis",NA,"","kew-213341",TRUE,"1.1","Accepted","Lamiaceae","Vitex","","beraviensis","","Vatke","kew-213341",FALSE,FALSE
"793","Cinnamosma","fragrans",NA,"","kew-2721726",TRUE,"1.1","Accepted","Canellaceae","Cinnamosma","","fragrans","","Baill.","kew-2721726",FALSE,FALSE
"794","Menispermacea","casmenthera",NA,"","",FALSE,"1.1","","","Menispermacea","","casmenthera","","","",FALSE,FALSE
"795","Poupartia","silvatica",NA,"","kew-2407168",TRUE,"1.1","Unresolved","Anacardiaceae","Poupartia","","silvatica","","H.Perrier","kew-2407168",FALSE,FALSE
"796","Protorhus","deixa",NA,"","",FALSE,"1.1","","","Protorhus","","deixa","","","",FALSE,FALSE
"797","Vangueria","madagascariensis",NA,"","kew-211711",TRUE,"1.1","Accepted","Rubiaceae","Vangueria","","madagascariensis","","J.F.Gmel.","kew-211711",FALSE,FALSE
"798","Berchemia","discolor",NA,"","kew-2674713",TRUE,"1.1","Accepted","Rhamnaceae","Berchemia","","discolor","","(Klotzsch) Hemsl.","kew-2674713",FALSE,FALSE
"799","Evonymopsis","sp.",NA,"","",FALSE,"1.1","","","Evonymopsis","","sp.","","","",FALSE,FALSE
"800","Mapouria","boinensis",NA,"","",FALSE,"1.1","","","Mapouria","","boinensis","","","",FALSE,FALSE
"801","Olax","madagascariensis",NA,"","tro-50275696",TRUE,"1.1","Accepted","Olacaceae","Olax","","madagascariensis","","(DC.) Valeton","tro-50275696",FALSE,FALSE
"802","Vitex","pervillei",NA,"","kew-213701",TRUE,"1.1","Accepted","Lamiaceae","Vitex","","pervillei","","Baker","kew-213701",FALSE,FALSE
"803","Arisaema","triphyllum",NA,"","kew-15737",TRUE,"1.1","Accepted","Araceae","Arisaema","","triphyllum","","(L.) Schott","kew-15737",FALSE,FALSE
"804","Podophyllum","peltatum",NA,"","kew-2412818",TRUE,"1.1","Accepted","Berberidaceae","Podophyllum","","peltatum","","L.","kew-2412818",FALSE,FALSE
"805","Sambucus","candensis",NA,"","kew-2486578",TRUE,"1.1","Accepted","Adoxaceae","Sambucus","","canadensis","","L.","kew-2486578",TRUE,FALSE
"806","Viburnum","acerifolium",NA,"","tro-6000333",TRUE,"1.1","Accepted","Adoxaceae","Viburnum","","acerifolium","","L.","tro-6000333",FALSE,FALSE
"807","Faylussacia","baccata",NA,"","",FALSE,"1.1","","","Faylussacia","","baccata","","","",FALSE,FALSE
"808","Vaccinium","vacillans",NA,"","tro-12300685",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","vacillans","","Kalm ex Torr.","tro-12300685",FALSE,FALSE
"809","Morus","alba",NA,"","kew-2501381",TRUE,"1.1","Accepted","Moraceae","Morus","","alba","","L.","kew-2501381",FALSE,FALSE
"810","Passiflora","incarnata",NA,"","tro-24200150",TRUE,"1.1","Synonym","Passifloraceae","Passiflora","","edulis","","Sims","kew-2559735",FALSE,FALSE
"811","Phytolaccca","americana",NA,"","",FALSE,"1.1","","","Phytolaccca","","americana","","","",FALSE,FALSE
"812","Duchesnea","indica",NA,"","rjp-804",TRUE,"1.1","Accepted","Rosaceae","Duchesnea","","indica","","(Jacks.) Focke","rjp-804",FALSE,FALSE
"813","Fragaria","virginiana",NA,"","rjp-38099",TRUE,"1.1","Accepted","Rosaceae","Fragaria","","virginiana","","Mill.","rjp-38099",FALSE,FALSE
"814","Prunus","serotina",NA,"","rjp-256",TRUE,"1.1","Accepted","Rosaceae","Prunus","","serotina","","Ehrh.","rjp-256",FALSE,FALSE
"815","Rosa","multiflora",NA,"","rjp-31471",TRUE,"1.1","Accepted","Rosaceae","Rosa","","multiflora","","Thunb.","rjp-31471",FALSE,FALSE
"816","Rubus","phoenicolasius",NA,"","rjp-756",TRUE,"1.1","Accepted","Rosaceae","Rubus","","phoenicolasius","","Maxim.","rjp-756",FALSE,FALSE
"817","Rubus","spp.",NA,"","",FALSE,"1.1","","","Rubus","","spp.","","","",FALSE,FALSE
"818","Vitis","aestivalis",NA,"","kew-2456568",TRUE,"1.1","Accepted","Vitaceae","Vitis","","aestivalis","","Michx.","kew-2456568",FALSE,FALSE
"819","Vitis","rotundifolia",NA,"","kew-2457047",TRUE,"1.1","Accepted","Vitaceae","Vitis","","rotundifolia","","Michx.","kew-2457047",FALSE,FALSE
"820","Vitis","vulpina",NA,"","kew-2457167",TRUE,"1.1","Accepted","Vitaceae","Vitis","","vulpina","","L.","kew-2457167",FALSE,FALSE
"821","Rubus","spectabilis",NA,"","rjp-1093",TRUE,"1.1","Accepted","Rosaceae","Rubus","","spectabilis","","Pursh","rjp-1093",FALSE,FALSE
"822","Sambucus","racemosa",NA,"","kew-2486552",TRUE,"1.1","Accepted","Adoxaceae","Sambucus","","racemosa","","L.","kew-2486552",FALSE,FALSE
"823","Ribes","bracteosum",NA,"","tro-29100485",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","bracteosum","","Douglas","tro-29100485",FALSE,FALSE
"824","Streptopus","amplexifolius",NA,"","kew-287538",TRUE,"1.1","Accepted","Liliaceae","Streptopus","","amplexifolius","","(L.) DC.","kew-287538",FALSE,FALSE
"825","Oplopanax","horridus",NA,"","kew-141937",TRUE,"1.1","Accepted","Araliaceae","Oplopanax","","horridus","","(Sm.) Miq.","kew-141937",FALSE,FALSE
"826","Vaccinium","sp.",NA,"","",FALSE,"1.1","","","Vaccinium","","sp.","","","",FALSE,FALSE
"827","Rubus","spectabilis",NA,"","rjp-1093",TRUE,"1.1","Accepted","Rosaceae","Rubus","","spectabilis","","Pursh","rjp-1093",FALSE,FALSE
"828","Rubus","discolor",NA,"","rjp-10727",TRUE,"1.1","Synonym","Rosaceae","Rubus","","praecox","","Bertol.","rjp-10083",FALSE,FALSE
"829","Vaccinium","ovatum",NA,"","tro-12300676",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","ovatum","","Pursh","tro-12300676",FALSE,FALSE
"830","Vaccinium","parvifolium",NA,"","tro-12300062",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","parvifolium","","Sm.","tro-12300062",FALSE,FALSE
"831","Gaultheria","shallon",NA,"","kew-2818048",TRUE,"1.1","Accepted","Ericaceae","Gaultheria","","shallon","","Pursh","kew-2818048",FALSE,FALSE
"832","Disporum","smithii",NA,"","kew-304517",TRUE,"1.1","Synonym","Liliaceae","Prosartes","","smithii","","(Hook.) Utech, Shinwari & Kawano","kew-285184",FALSE,FALSE
"833","Aloe","tormentorii",NA,"","kew-298064",TRUE,"1.1","Accepted","Xanthorrhoeaceae","Aloe","","tormentorii","","(Marais) L.E.Newton & G.D.Rowley","kew-298064",FALSE,FALSE
"834","Myoporum","mauritianum",NA,"","kew-2501656",TRUE,"1.1","Unresolved","Scrophulariaceae","Myoporum","","mauritianum","","A.DC.","kew-2501656",FALSE,FALSE
"835","Dracaena","concinna",NA,"","kew-304612",TRUE,"1.1","Accepted","Asparagaceae","Dracaena","","concinna","","Kunth","kew-304612",FALSE,FALSE
"836","Hilsenbergia","petiolaris",NA,"","tro-50251297",TRUE,"1.1","Accepted","Boraginaceae","Hilsenbergia","","petiolaris","","(Lam.) J.S. Mill.","tro-50251297",FALSE,FALSE
"837","Premna","serratifolia",NA,"","kew-165146",TRUE,"1.1","Accepted","Lamiaceae","Premna","","serratifolia","","L.","kew-165146",FALSE,FALSE
"838","Scaevola","taccada",NA,"","tro-14600012",TRUE,"1.1","Accepted","Goodeniaceae","Scaevola","","taccada","","(Gaertn.) Roxb.","tro-14600012",FALSE,FALSE
"839","Passiflora","suberosa",NA,"","kew-2560211",TRUE,"1.1","Accepted","Passifloraceae","Passiflora","","suberosa","","L.","kew-2560211",FALSE,FALSE
"840","Solanum","nigrum",NA,"","tro-29600125",TRUE,"1.1","Synonym","Solanaceae","Solanum","","americanum","","Mill.","tro-29600095",FALSE,FALSE
"841","Alpinia","malaccensis",NA,"","kew-218892",TRUE,"1.1","Accepted","Zingiberaceae","Alpinia","","malaccensis","","(Burm.f.) Roscoe","kew-218892",FALSE,FALSE
"842","Anthocephalus","chinensis",NA,"","kew-10404",TRUE,"1.1","Synonym","Rubiaceae","Breonia","","chinensis","","(Lam.) Capuron","kew-24358",FALSE,FALSE
"843","Baccaurea","ramiflora",NA,"","kew-18676",TRUE,"1.1","Accepted","Phyllanthaceae","Baccaurea","","ramiflora","","Lour.","kew-18676",FALSE,FALSE
"844","Diplectia","barbata",NA,"","",FALSE,"1.1","","","Diplectia","","barbata","","","",FALSE,FALSE
"845","Eurya","nitida",NA,"","kew-2804973",TRUE,"1.1","Accepted","Pentaphylacaceae","Eurya","","nitida","","Korth.","kew-2804973",FALSE,FALSE
"846","Ficus","ischnopoda",NA,"","kew-2810891",TRUE,"1.1","Accepted","Moraceae","Ficus","","ischnopoda","","Miq.","kew-2810891",FALSE,FALSE
"847","Ficus","microcarpa",NA,"","kew-2811321",TRUE,"1.1","Accepted","Moraceae","Ficus","","microcarpa","","L.f.","kew-2811321",FALSE,FALSE
"848","Ficus","sagittata",NA,"","kew-2812158",TRUE,"1.1","Accepted","Moraceae","Ficus","","sagittata","","Vahl","kew-2812158",FALSE,FALSE
"849","Ficus","virens",NA,"","kew-2812783",TRUE,"1.1","Accepted","Moraceae","Ficus","","virens","","Aiton","kew-2812783",FALSE,FALSE
"850","Melastoma","malabathricum",NA,"","tro-20302081",TRUE,"1.1","Accepted","Melastomataceae","Melastoma","","malabathricum","","L.","tro-20302081",FALSE,FALSE
